id,name
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:739,1.4.27
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:740,1.4.28
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:741,KYINFO
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:742,RM-RF
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:743,系统文件损坏
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:744,UPGRADE
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:745,SUDO RM -RF
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:746,/ETC/LICENSE
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:747,RM -RF
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:748,LIBNSS-MD
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:749,~/.GNUPG
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:750,/ROOT/.GNUPG
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:751,/ETC.KYHWID
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:752,LIBNSS-MDNS
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:753,RW DVD
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:754,R DVD
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:755,F1
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:756,所有程序
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:757,确认光盘和或外置光驱正确插入
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:758,点击刻录
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:759,刻录完成
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:760,麒麟官网生态页面
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:761,外置光驱
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:762,添加打印机
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:763,注册
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:764,1.5.5
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:765,驱动包名
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:766,麒麟软件官网-兼容列表
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:767,驱动安装包
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:768,HTTPS://ECO.KYLINOS.CN/ZOOLOGY/COMMERCIAL.HTML
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:769,所有软件
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:770,不关闭盘片
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:771,光Ԉ盘刻录器
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:772,系统自带的驱动
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:773,CUPS 服务
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:774,CUPSD.CONF
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:775,SYSTEMD
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:776,光盘续刻失败
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:777,打印乱码
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:778,打印页数异常
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:779,不关闭盘片 XXX 下次续刻
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:780,/ETC/CUPS/CUPSD.CONF
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:781,SYSTEMCTL RESTART CUPS.SERVICE
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:782,SYSTEMDIDLEEXIT OFF
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:783,IDLEEXITTIMEOUT 0
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:784,/USR/LIB/CUPS
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:785,OFD 样张
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:786,LS -AL /USR/LIB/CUPS
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:787,掉字符
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:788,1.5.11
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:789,打印机添加报错
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:790,755
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:791,大容量存储
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:792,SUDO DPKG -I *.DEB
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:793,*.DEB
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:794,1.5.12
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:795,1.5.13
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:796,关闭
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:797,执行
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:798,更新
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:799,HP
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:800,LIBMUTTER0G_3.18.3-0KORD2K25_ARM64.DEB
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:801,MATE-SETTINGSDAEMON_1.12.1-2KORD1K13_ARM64.DEB
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:802,MATE-SETTINGSDAEMON-COMMON_1.12.1-2KORD1K13_ALL.DEB
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:803,MUTTER_3.18.30KORD2K25_ARM64.DEB
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:804,MUTTER-COMMON_3.18.30KORD2K25_ALL.DEB
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:805,双屏配置更改后重启机器配置不生效
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:806,USB 接口
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:807,关闭系统
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:808,断电重启
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:809,MATE-SETTINGSDAEMON
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:810,MUTTER
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:811,USB 接口设备
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:812,"LIBMUTTER0G_3.18.3-0KORD2K튈(""ENTITY"""
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:813,用户主目录
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:814,MONITOR.XML
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:815,/VAR/LIB/LIGHTDM/.CONFIG
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:816,SUDO MV
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:817,SYNC
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:818,FUSER
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:819,LIGHTDM
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:820,KILLALL
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:821,KYLIN-WINDOW-SWITCH_1.8KORD-XYD1_ARM64
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:822,汉王手写触摸屏驱动
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:823,USB设备
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:824,1.5.17
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:825,1.5.18
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:826,安全中心
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:827,网络保护
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:828,麒麟传输
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:829,631
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:830,9696
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:831,TCP
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:832,UDP
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:833,打印机服务器
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:834,共享打印机服务器
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:835,麒麟传输端口
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:836,共享打印机配置
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:837,端口配置
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:838,共享打印机端口
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:839,打印机服务器端口
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:840,共享打印机通信
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:841,打印机服务通信
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:842,共享打印机配置文件
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:843,打印机服务器配置
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:844,共享打印机服务
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:845,共享打印机端口配置
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:846,打印机服务器端口配置
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:847,共享打印机通信协议
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:848,打印机服务通信协议
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:849,共享打印机网络通信
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:850,打印机服务网络通信
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:851,共享打印机协议
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:852,打印机服务协议
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:853,共享打印机通信端口
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:854,打印机服务通信端口
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:855,共享打印机协议配置
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:856,打印机服务协议配置
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:857,共享打印机协议端口
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:858,打印机服务协议端口
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:859,共享打印机协议通信
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:860,打印机服务协议通信
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:861,共享打印机协议端口配置
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:862,打印机服务协议端口配置
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:863,共享打印机协议通信端口
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:864,打印机服务协议通信端口
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:865,共享打印机协议通信配置
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:866,打印机服务协议通信配置
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:867,共享打印机协议通信端口配置
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:868,打印机服务协议通信端口配置
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:869,网络打印机
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:870,打印机端口
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:871,配置打印机
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:872,SYNC && FUSER -M /DEV/SDA1 -K
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:873,桌面图标消失
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:874,刷新
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:875,达梦数据库相关错误
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:876,LIBC6-DEV
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:877,/USR/SRC/LINUX-HEADERS-XXX/INCLUDE/MISCDEVICE.H
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:878,/USR/SHARE/LIGHTDM/LIGHTDM.CONF.D/60-KYLIN.CONF
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:879,XDMCP
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:880,MISCDEVICE.H
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:881,/USR/SHAREଉLIGHTDM/LIGHTDM.CONF.D/60-KYLIN.CONF
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:882,达🌂数据库
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:883,XDMCPSERVER
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:884,ENABLED
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:885,KYSEC_SET
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:886,CHCON
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:887,DMDB_DATA_T
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:888,DMDB_EXEC_T
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:889,KYSOFT
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:890,INSTALL.SH
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:891,BLUMAN-0.4-1 KORD4K9
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:892,KYLIN-SETTINGS-110.53KORD-1 UKUI
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:893,UKUI
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:894,蓝牙连接
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:895,视频网站插件
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:896,本地地址
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:897,LIBFLASHPLAYER.SO
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:898,.TAR.GZ
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:899,/USR/LIB/MOZILLA/PLUGINS
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:900,CHMOD 755
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:901,QTTOOLS5-DEV
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:902,QTTOOLS5-DEV-TOOLS
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:903,CUSTOM.CONF
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:904,DISPLAYSPERHOST
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:905,QT
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:906,XKEYBOARD
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:907,谷歌浏览器
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:908,360浏览器
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:909,麒麟软件
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:910,RM
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:911,~/.WPS/
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:912,复制
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:913,粘贴
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:914,重装
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:915,字体会乱码
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:916,格式不对
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:917,CTL+SHIFT+C
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:918,文本文档
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:919,字符编码差异
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:920,VCDIMAGE
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:921,ABOUT:CONFIG
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:922,DOM.IPC.PLUGINS.ENABLED
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:923,RM -RF ~/.WPS/
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:924,技术支持
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:925,"쉥(""ENTITY"""
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:926,DISTRIBUTION.INI
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:927,/USR/LIB/FIREFOX/DISTRIBUTION/
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:928,PLUGIN.DEFAULT.STATE
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:929,PLUGINS.CLICK_TO_PLAY
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:930,DO_THIS_AUTOMATICALLY
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:931,PLUGIN.DEFAULT.STATE=2
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:932,PLUGINS.CLICK_TO_PLAY=FALSE
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:933,BROWSER.SESSIONSTORE.RESUME_FROM_CRASH
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:934,用户主目录下的
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:935,FIREFOX 插件设置了总是激活后设置未生效
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:936,每次使用仍提 示需要激活
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:937,清空用户主目录下的
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:938,1.6.28
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:939,""".CONFIG/MOZILLA/"
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:940,FALSE
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:941,福昕阅读器
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:942,保存
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:943,编辑
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:944,常规菜单
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:945,总是询问保存文件的位置
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:946,清空
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:947,FIREFOX 54
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:948,/USR/BIN/FIREFOX
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:949,HIDE NAVIGATION
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:950,SESSION_MANAGER
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:951,智能标点功能
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:952,文件名长度限制
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:953,64 字节
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:954,即时通讯
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:955,数据光盘刻录
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:956,WINRAR
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:957,5.30
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:958,7Z
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:959,SUDO RM -R /VAR/LIB/APT/LISTS/* -VF
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:960,SUDO APT-GET UPDATE
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:961,UBUNTU-KYLIN-SOFTWARE-CENTER
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:962,360SAFE
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:963,SUDO APT-GET --PURGE REMOVE UBUNTU-KYLIN-SOFTWARE-CENTER
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:964,SUDO DPKG --REMOVE --FORCE-REMOVE-REINSTREQ 360SAFE
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:965,KYLIN-SOFTWARE-CENTER
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:966,APT-GET
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:967,KYLIN-V10
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:968,办公网络
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:969,SMB
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:970,WINDOS
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:971,FORCE-REMOVE-REINSTREQ
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:972,SMBCLIENT
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:973,OS
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:974,10.0.0.3
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:975,USER
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:976,123456
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:977,/AA
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:978,MKDIR
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:979,CIFS
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:980,IOCHARSET=UTF8
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:981,DIR_MODE=0777
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:982,FILE_MODE=0777
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:983,360 安全浏览器_12.2.1607.0.EXE
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:984,EVERYTHING 64 位_1.4.1.1000.EXE
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:985,FIREFOX 火狐浏览器 64 位_82.0.1
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:986,//10.0.0.3/360DOWNLOADS
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:987,OS OVER TCP DISABLED -- NO WORKGROUP AVAILABLE
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:988,360 安全למת器_12.2.1607.0.EXE
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:989,GREATWALL-OS
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:990,360 安全浏览器
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:991,12.2.1607.0
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:992,EVERYTHING 64 位
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:993,1.4.1.1000
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:994,FIREFOX 火狐浏览器 64 位
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:995,82.0.1.7604
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:996,360DOWNLOADS
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:997,SOFTWARE
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:998,/AA/SOFTWARE
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:999,DEFAULTS
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1000,CD
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1001,.EXE
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1002,VIM
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1003,/ETC/RC.LOCAL
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1004,保存退出
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1005,00
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1006,10秒
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1007,无线网络
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1008,文档
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1009,-A
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1010,SLEEP 10
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1011,MOUNT -A
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1012,FILE_MODE=0773
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1013,USERNAME=USER
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1014,PASSWORD=123456
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1015,/DATA/AA
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1016,4.1.6.41
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1017,ROOT@GREATWALL-OS
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1018,SLEEP
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1019,DATA/AA
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1020,LINUX
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1021,插入光盘
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1022,拖动文件
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1023,刻录
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1024,追加
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1025,格式化
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1026,1.6.41
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1027,盘片
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1028,USB 模式
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1029,切换用户
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1030,/ETC/UDEV/RULES.D/
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1031,/ETC/SSH/SSH_CONFIG
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1032,/ETC/
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1033,FORWARDX11
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1034,HOSTNAME
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1035,以太网
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1036,网络问题
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1037,部分连接失效
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1038,时断时续
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1039,无法解析主机
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1040,属主
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1041,ETC
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1042,NETWORKING
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1043,NETWORK-MANAGER
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1044,NAMESERVER
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1045,8.8.8.8
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1046,NAMEIF
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1047,HOSTS
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1048,RESOLV.CONF
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1049,SERVICE
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1050,ETC.HOSTS
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1051,网络配置好，但无法访问网页
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1052,MAC 地址漂移问题，导致网络异常
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1053,"系统配置网络无效,网关通,DNS PING 不通,网上不了"
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1054,系统的网络服务与此版本的网络 管理器不兼容
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1055,PINGIP
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1056,SERVICE NETWORKMANAGER START
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1057,/ETC/RESOLV.CONF
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1058,.CONF
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1059,MAC 地址漂移问题
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1060,NETWORKMANAGER
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1061,登录系统
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1062,打开控制面板-网络连接
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1063,选择要编辑的网络连接
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1064,点击“编辑”
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1065,填入 DNS 服务器地址
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1066,DNS 服务器地址
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1067,IFCONFIG
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1068,/ETC/NETWORK/INTERFACES
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1069,网管
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1070,SERVICEניוזלטר
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1071,网络连接设置
